-2.811747945987142742e-316,3.231213681238092372e-315,7.805917395599142359e-316,-3.159622324110268228e-315,-1.277017601219878374e-316,7.135819420977922223e-316,-4.836279853632656192e-316,3.852469413055867725e-316,-1.388773160411486434e-315,3.213364201101551278e-315,-1.317367048256914007e-315,-1.355039163440448841e-315,3.711738297000791828e-315,-2.135012233998640668e-315,-2.465905323900723131e-315,-1.923648934919920364e-315,6.966784593346562791e-317,-9.314969221896018363e-316,-7.120472161008026414e-316,1.402299373461314743e-315,-1.825580293510763396e-315,1.748070099114951536e-315,4.804605008638386371e-316,-8.700374384302345528e-316,1.310112603328523649e-315,3.629254457383394683e-316,3.365215509561711948e-315,4.963693751346751086e-317,3.389676778737815399e-315,-2.401340657319869447e-316,-3.187689467174010058e-315,-9.189557376992001369e-316,-3.797618210469977325e-315,3.901454124628947290e-315,-1.718828769518616317e-315,-1.752201767544207086e-315,-1.312975980541622427e-315,1.921305838475831169e-315,3.816727108403675883e-315,-2.966146785374328799e-315,-3.560639040444761328e-315,-2.496702327877431600e-315,3.495852503804329715e-315,3.412081973966124669e-316,-1.054328672299876048e-315,1.340108667605445957e-315,3.053241255480029374e-315,-3.178007361525588317e-315,-3.162184765938485103e-315,-2.513893011000495060e-316,-2.540806491018571745e-315,-6.282316027724145822e-316,-3.874840888303848330e-315,1.631928027493306553e-316,1.847583190846289973e-315,1.783207519196939940e-315,1.997813321702751761e-315,1.274453736482601477e-315,-2.613465316499487570e-315,-4.249880057876464110e-316,6.321458773768435252e-316
-3.317215959945783371e-315,1.772940049511981950e-315,-2.410035348071795164e-315,-7.304957211889874972e-317,-6.660813889028503873e-316,-1.123668962591461846e-315,-1.453269986838509657e-315,-5.631313690314689865e-316,-1.166855789107312091e-315,2.297814527261498402e-315,2.532544423908770458e-315,2.244460684487802610e-316,-1.795745087126814082e-315,5.756582898466752492e-316,-8.454491795611805262e-316,1.540237200455810902e-315,6.668716814879686700e-316,-1.878288110867926550e-315,3.232123206685521523e-316,5.837847754619447821e-316,4.638895440429796865e-316,-3.108522255652549991e-315,2.789028040823745515e-315,3.251280839254525862e-315,-3.856525222645860810e-315,-9.639698462435683978e-316,-1.944546207212526941e-315,-1.203456977478234356e-315,-2.527340983814647950e-316,-9.791194848957841673e-316,2.650661448839818948e-316,-5.506840520731206655e-316,-2.365975808939787400e-315,3.179649630791708163e-316,-1.138881782358467794e-315,-1.285429202238049974e-315,-1.558871019686437893e-315,-7.218244195047359048e-316,-5.465760790322396618e-316,-7.340667189826859421e-316,-1.912343927378695756e-316,1.081405772037885979e-315,1.443916627530174224e-315,-1.860434717731470393e-315,3.512560949213113367e-315,1.663469672389457574e-315,6.981980570415702011e-316,3.985821732800151482e-317,-1.205766719550572808e-315,1.714897642335007729e-315,-4.390439708449150802e-316,2.749855645900049152e-315,9.796089656124320070e-316,1.213914094261348509e-315,-3.776817488485881045e-316,3.775026100326533395e-315,-1.646298109606888170e-315,-1.254008519433970266e-316,-1.452354878449282500e-316,-1.785978822336279744e-315,3.124468179906168098e-316
-6.012601257035773278e-02,-5.428885532069684938e-01,-1.131217728081176821e+00,7.104565320263075967e-02,-1.140890596705078641e+00,-4.108032054933685034e-02,3.654793682038200431e-01,-1.032111702675653081e-01,8.712577101117019440e-02,2.199296061278182557e-01,5.085893566142194455e-01,-6.489613572724341195e-02,3.800739337548400543e-01,-1.216094649843390274e-01,2.449250285985752063e-01,-1.917211584946491576e-01,7.281375262144207383e-01,1.451351144899275525e+00,-2.100747743972604109e-01,-9.915110079917357488e-01,-4.848893102770988617e-01,-3.103626226933703935e-01,8.172184263585258179e-01,-9.289239517724744155e-02,6.728899887275918701e-01,-5.794158675578519047e-01,5.186416299041906805e-04,-9.399033687322153607e-01,1.225799414290473788e+00,2.969004947906923042e-01,-4.994408048266198996e-01,3.520197067205930175e-01,6.526042497141861798e-01,1.094381901913106470e+00,5.318981010264315357e-01,-1.664344887088941294e-01,-1.452645572787895079e+00,8.840598919178239701e-01,-1.799106183493837108e-01,-2.026796879914236904e-01,2.638055359830511759e-01,4.514880512543216762e-01,-8.604598501786601961e-02,-4.585146954325379220e-01,4.520007756375957753e-01,6.241321029640215824e-03,8.830889212514891895e-01,1.286643555159482144e+00,-7.767346927033678960e-02,-9.535746436691604488e-01,3.993577592261110532e-01,7.834451796701432658e-01,-2.359357810431072788e-01,-7.236302463889958680e-01,-1.539908313658472361e-01,5.789338139330111321e-01,-1.157563820843090507e+00,7.758139773418874785e-02,1.381332695204725014e-01,1.542310850194936966e+00,2.004822240986465776e-01
1.761727027112700064e-315,-1.091947616138605448e-315,-1.347492399632040052e-315,3.308915335952980632e-316,1.415506197774388979e-315,-5.039144986451397052e-316,4.444841820184940885e-318,3.361763265386647905e-316,7.589336802825590159e-316,-3.187207120765288166e-315,4.321028030612397402e-316,-1.900725380837963834e-315,3.067598575877978912e-315,2.502706060445344218e-315,-2.008135528920612504e-315,-3.212124728734516426e-315,-6.997475852453091858e-316,1.152492895648877464e-315,3.727203663363325988e-316,-6.695038853853783287e-316,-4.026158882543262126e-316,-2.342455586599317772e-315,8.004414839888952847e-316,-2.732082009780801146e-315,7.899610670699232582e-316,-5.609384685437155305e-317,3.781765704148674882e-315,2.923969987139584732e-315,1.746625821715746112e-315,-5.391680488571830943e-316,-3.167999977877914076e-315,2.412862663433403989e-316,4.204084223845276453e-316,3.215379736963104184e-315,-2.738733417944503512e-315,-2.046455378987814587e-315,-8.935300770856968647e-316,9.452341556174254006e-316,-5.095185419868796708e-316,1.706806418184881886e-315,-2.817213349568003196e-316,-2.193994314508753272e-315,-8.815112731432995737e-316,3.011066517499028465e-315,1.444246702906847844e-315,1.494011529312741361e-315,3.611338036292498557e-315,1.918789206414296695e-315,3.817319656154702665e-317,-6.921801447896219401e-316,-7.458698138641089449e-316,2.070012498150715640e-315,1.222125401066696067e-315,2.925600186381976675e-315,-4.440953375332476522e-316,3.669109300243035102e-316,-7.030480129287191305e-316,-1.310098942413416139e-315,1.477876728703374604e-316,1.322204889654426909e-315,5.023591305854668769e-316
-2.173444232026792257e-315,-1.432240537163671172e-315,-3.105082748489835736e-315,2.490362235417830263e-315,-1.473588737903774884e-315,-9.451934100236128730e-316,-2.807215397633508063e-315,2.636069131058081480e-315,6.499546761481060518e-316,2.270262413048950863e-315,3.107791379402000577e-315,-2.739318006297975792e-315,1.086352297996171038e-315,-7.159927601199568769e-316,-6.676134568266653423e-316,8.676639371863002876e-316,1.990345786261310074e-315,-1.039289724114954552e-315,1.719380892818500368e-315,2.930827746760929153e-316,2.842124317294951349e-315,7.126670066315411099e-316,2.465633666846013780e-316,-9.236031958407445730e-316,1.258119629791702361e-315,-2.118883322651772339e-315,-2.594159834785965239e-315,-2.177781387298809639e-316,-2.765589220739084690e-316,5.235420419905601117e-316,-1.108695364469515772e-315,-2.767780574801366663e-315,-1.369086526814823414e-315,-3.552409290168854516e-315,-2.184692797508635961e-315,-4.996200751108311318e-316,1.854211279111508632e-315,1.836264636025056397e-317,2.444723069602938865e-315,2.895254842396726899e-315,-4.137140255689806327e-316,-2.385252279118585934e-315,8.035634008138063286e-316,7.595681248003531358e-318,1.134792297254054170e-315,-8.633928533131012547e-316,5.482458875174586979e-316,1.306075098870708982e-315,1.825739649444173032e-315,-2.553458128824757714e-315,3.900757803329668012e-315,2.312900634012315446e-316,-1.739607095506986613e-315,-7.331193678694111855e-316,7.449736084264916742e-316,-1.872154972626055194e-315,-1.053698101256745324e-316,4.073821000145050507e-316,1.154701033121148664e-315,4.836754650718309630e-316,-1.451260957821512479e-315
-1.029823034873739385e+00,1.505008019073663106e-01,1.181631245360866972e-01,-5.601893706086524816e-01,-1.755762945296285016e-01,-8.087937712656152744e-02,-1.014829261220548950e+00,-9.571067522274237516e-02,-5.649784267306545704e-01,-3.933808978922607724e-01,-1.351247238213118873e+00,-1.819264735031234981e+00,-1.057820420110508808e+00,-8.073431312254283343e-01,5.123032117239455507e-01,2.345828907345479386e-01,6.455428784504761985e-01,-1.921982985866845239e-01,-5.455723324228085591e-01,-6.870220107884471572e-01,5.112840744114838243e-01,-6.498304887993021639e-01,-9.288217745303287698e-01,-1.379699355027470820e-01,-5.165638061188051466e-01,1.819253678622454184e-01,-1.225605185590832591e-01,5.204630604028426255e-01,1.144798129947502685e-01,-6.528002954509006805e-01,5.945734030627316535e-01,3.766551986723258860e-01,-1.721533192383867705e+00,-1.791116071195157922e-01,4.802062426848464072e-01,5.616977410942190080e-02,-1.191232052813720188e-01,-2.882976326471369255e-01,-3.776463652692733236e-02,-1.143649123403046863e-01,-9.806664960269985132e-01,-2.638529991050659884e-01,1.459786159303684716e+00,-1.399404800336292998e-02,-1.654091956678795938e-01,-4.785252292160853682e-01,1.731500974950841154e-01,-1.102813388068117018e+00,6.062715822175814180e-03,4.265270963424802053e-01,-7.920784934264429866e-01,-5.322621648416576701e-01,-3.089498348344224543e-01,6.800964538769130874e-01,5.169037045090381088e-01,-2.222568752367797551e-01,4.679367671472803303e-02,-9.242298518352269898e-01,-8.472358909135873084e-01,-6.834072839917706421e-01,-1.094237614106708278e+00
8.284904207335878643e-316,-1.113238594522413538e-317,-3.166474135181236720e-316,-3.148944453855935748e-315,1.477203094898552357e-315,-7.233662649876820581e-316,-1.073757591374355357e-315,-2.491907336793382510e-316,3.582148217980398746e-315,-3.744799692764206981e-315,3.435735974461518732e-315,-2.760027820203237283e-316,-3.885880701169011191e-316,-1.201707224230861748e-316,3.194514702453888749e-315,-3.887869167173828456e-316,-4.710086298063789178e-316,1.160702572037593746e-315,3.615327833771550793e-316,5.296897897535789939e-316,4.601805537143977814e-316,3.028871956623899271e-315,3.620280248992334280e-316,4.992579348737424149e-316,1.961736682828019147e-315,-6.029477241772983725e-316,5.167853682003548100e-316,-2.903348126800595900e-315,-1.467436084068892798e-316,2.007942823556108584e-315,-7.725694079234444961e-316,-3.122695571182018874e-315,-1.732602796015085679e-316,1.275231736714451229e-315,6.069466371675163795e-316,-3.685935940976273356e-316,-1.088047101262413183e-315,-1.687255188219118118e-315,2.643693087682996505e-315,1.519165552634161116e-315,2.802659608431893012e-316,1.058694685946267018e-316,3.483064434710701144e-316,2.091142727335992823e-316,-7.619859832579710282e-316,-3.653424741656723473e-317,-3.255899473606291919e-316,2.151529950305503766e-316,-1.250111596415023267e-315,3.254256013641965597e-316,6.680484766871721015e-316,-3.619432037091554028e-316,1.930298361880382907e-315,-3.461081235772474258e-315,-2.210995306067752444e-315,1.312960862132859685e-315,1.179886814982283094e-316,9.813832986256852173e-316,-1.900448214951303353e-315,1.278671965213008413e-315,2.463777328816863840e-315
3.756054420677457095e-01,2.662607401220535408e+00,3.602980549376783026e-01,-3.471199614135321854e-01,3.136509241215570398e-01,8.479343455625439896e-01,9.892848846622054326e-01,-6.020106039239131457e-01,-1.501220451196976224e-01,-5.013442872759384938e-01,1.010909581445781136e+00,-8.520446801902440415e-01,7.656311560173729713e-01,6.852774635314548557e-02,5.365212000700917416e-01,5.083468389494537609e-01,3.540948675882525376e-01,-4.256995036396312160e-01,3.042326009121675834e-01,-1.177026705776343107e-01,1.324458737082665039e+00,2.038016359396084720e+00,-7.844947852557924151e-01,1.053023077774137617e+00,1.181452715193388042e-01,1.453083109624861535e+00,1.194477957851283190e+00,-4.195326041448830812e-01,9.567678837962545479e-01,-1.429658723466955411e-02,6.794731771784617846e-01,-1.204894474454042630e+00,-7.289930601094875007e-01,-5.677791128315484714e-01,-7.303700976494308106e-02,6.060175323372408995e-02,1.941285787916420882e-02,1.585344363202462747e-01,3.788794646423800927e-01,-5.811625957578728796e-01,-1.840897396094783423e+00,-3.354059433395488177e-01,-2.182546976093070745e-01,1.421872692492061718e+00,-9.539315498450939845e-01,7.922861232172673240e-01,1.629469161755249029e+00,-1.160280728226677910e-01,6.837030016303279334e-01,2.514461776423304595e-01,4.538961866052404481e-01,-1.134513568198328853e-01,1.364154107283571393e-01,-8.254563865458885985e-01,-1.472347363948150800e+00,-7.360004240140047282e-02,-1.768453219754455574e-01,4.786504773547064495e-01,2.106893433711558572e+00,6.335712871587313721e-02,2.364565656110687031e-01
-1.239685918097180206e+00,7.979049313057215986e-01,4.258141215891471376e-02,-3.703724693201426721e-02,5.263781110549166975e+00,-2.680927243213889088e+00,-6.573680672139774472e-01,3.426303718831793521e-01,-1.670118256596130144e-03,1.175250719850170489e+00,2.758055492454387636e-01,-1.540851322195403716e-01,5.726494134871839004e-01,-7.379364097651490706e-01,-1.528780837211523469e+00,3.157111480048640506e-01,-5.058940029646488146e-01,-5.704448547657009483e-01,-1.202810913026585854e-01,-1.249235169213719798e+00,-1.076334200773116034e+00,-5.473811505352714768e-01,-5.270215638728489305e-01,-1.542044760593817232e+00,4.634995402413600862e-01,-1.505343078057358452e-01,6.528818721927750479e-01,-2.254601075709734559e+00,1.462134102623263265e+00,-1.058909599178620375e+00,-1.200655876885815987e+00,3.884230759672917532e-01,2.790338243187491241e+00,-4.121230767713381371e-01,9.303663510737271436e-02,1.060498320556573226e+00,-4.400436080521777371e-01,2.112031627074559548e-01,4.011189967996807049e+00,6.795193446737954446e+00,2.451485540815369069e-01,-3.036609350334650514e+00,6.138201848684626816e-01,1.282295406673479743e+00,-7.060096629000526258e-01,1.042526107111223732e+00,-4.547873969512512549e-01,1.360250396518328520e-01,1.009096842002156658e+00,-1.334161401911930112e+00,-3.018208199994434349e-01,5.645464587072708262e-01,1.727593834587700439e+00,3.468101840715598350e+00,9.133901333380366194e-02,-8.853867222412976634e-01,2.805581031449946749e+00,2.645188793619271728e+00,5.503562597224521680e-01,5.432657138992362356e+00,2.667036205784521385e+00
-9.277081254372471947e-316,8.765655228680784850e-316,-3.872202938422977538e-317,1.177829535514313060e-315,1.239880534427507318e-315,-2.418967244680945722e-315,-6.617132606554952167e-316,1.495619431372536489e-315,3.391884866803522015e-316,2.915462374344456803e-315,4.816043912910290416e-316,-2.885227335455297543e-315,-1.413203288629932511e-316,2.815162275564544928e-315,-1.470361160199844231e-315,-2.461242263166083029e-315,7.357982066231317995e-316,1.292655742338763218e-315,-3.884792491940107095e-315,-1.967216933081537130e-316,1.316844455260681887e-315,-1.242655231797834050e-315,1.921682721631791789e-315,2.578281093578868625e-315,1.494972319011583000e-315,-3.235595944703575061e-316,-2.724813340702467019e-316,3.057925442461685648e-318,-2.056213669558825048e-316,-2.753296452455411970e-315,4.745672018490844553e-316,-1.505008788303827916e-316,6.267235414983310533e-316,2.078775177276165571e-316,-5.627365908178159969e-316,-2.637460928804385646e-315,1.148866844120262929e-315,-3.456592446813091739e-317,-1.724683516591025506e-316,3.856076141677073409e-316,-8.871853749936198280e-316,-6.671852106061630666e-317,-1.882048691531247198e-315,1.859238999818031241e-315,5.016057397634364769e-316,1.532662111863926034e-315,-3.137137001315516425e-315,6.796184812782001210e-316,-2.804905803780863363e-315,3.661280039579647204e-316,2.179013339986714788e-316,-1.171383880988821282e-315,2.189651759099226845e-316,-3.101732938945123959e-315,3.328635971147390446e-315,-3.080669754467987433e-316,1.602082109766155400e-315,-1.989733396833946307e-315,3.673301644874256415e-316,-3.284030123868150183e-315,-7.200580656516630306e-316
